"c.-battery-charging-extension-lead-12700024", "C. BATTERY CHARGING EXTENSION LEAD " , "C. BATTERY CHARGING EXTENSION LEAD Is your motorcycle parking spot too far from your garage electrical outlet? Extend the reach of your Harley-Davidson Battery Charger with these convenient Extension Leads. Low-loss leads feature the same quick-disconnect 2-prong plugs as found on the charger unit and the available charging harnesses. For use with most Harley-Davidson Battery Chargers. D. TACTICAL LED FLASHLIGHT WITH SAFETY STROBE The Tactical LED Flashlight with Safety Strobe won't leave you in the dark. The compact flashlight features 3 settings high, low and strobe plus an adjustable lens to focus the light from a narrow beam to a wide flood of light. Powered by standard AAA batteries, the flashlight's high beam reaches 140 yards (at 100 lumens), and the power-conserving low beam will last 50 continuous hours. The safety strobe will ensure that you are seen from a distance. Simple push-button operation changes modes quickly.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "12700024", ,,,,,"42.46","49.95"
"d.-tactical-led-flashlight-with-safety-strobe-12700025", "D. TACTICAL LED FLASHLIGHT WITH SAFETY STROBE " , "D. TACTICAL LED FLASHLIGHT WITH SAFETY STROBE The Tactical LED Flashlight with Safety Strobe won't leave you in the dark. The compact flashlight features 3 settings high, low and strobe plus an adjustable lens to focus the light from a narrow beam to a wide flood of light. Powered by standard AAA batteries, the flashlight's high beam reaches 140 yards (at 100 lumens), and the power-conserving low beam will last 50 continuous hours. The safety strobe will ensure that you are seen from a distance. Simple push-button operation changes modes quickly. E. LED PENLIGHT This durable compact LED Penlight features brilliant long-life LED lamps and a removable fiber optic pointer to help focus light into tight spaces. Powered by 2 standard AAA batteries, the LED Penlight produces 15 lumens of clean blue/white light, and will operate for up to 10 hours.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "12700025", ,,,,,"18.66","21.95"
"e.-oil-filter-wrench-end-cap-style-12700096", "E. OIL FILTER WRENCH END CAP STYLE" , "F. OIL FILTER REMOVAL WRENCH Notice: The prices appearing in this catalog are the manufacturer's suggested retail prices. Actual retail prices may vary. GARAGE Tire Inflators A. TIRE PRESSURE GAUGE AND FILL VALVE Simplify checking the air pressure level and filling the tires on your motorcycle. This Tire Pressure Gauge features an 18 flexible hose and 2-way air chuck with both a 45 fill port and a unique side fill port that provides easy straight-in access to hard-to-reach motorcycle valve stems. The dual-range instantread gauge measures pressures from 0-60 psi and 0-400 kPa, and is protected from impact and abrasion by a thick rubber collar. Designed to fit an air compressor with a standard 1/4 quick-disconnect coupler, this gauge allows you to check the pressure and fill the tire without removing the chuck from the tire. Just apply the chuck to the valve stem, read the pressure, and add air by depressing the comfortable trigger leaver. And for checking tire pressure on the road, you can use this tool like any standard tire gauge.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "12700096", ,,,,,"67.96","79.95"
"-14100434", "" , "D. UPPER FORK SLIDER COVERS CHROME Brilliant chrome accents for the upper fork legs. Perfect for finishing off that chromed front end look. When used with H-D Genuine Motor Accessory Chrome Lower Fork Sliders, you've got a front end that's completely chromed and an appearance that's utterly impressive. D. UPPER FORK SLIDER COVERS CHROME E. UPPER FORK SLIDER COVERS GLOSS BLACK The classic Harley-Davidson motorcycle color is black. It shows your attitude, your feelings and your desire to be different from the rest. These gloss black accessories are the ultimate extension of the Harley-Davidson philosophy. Manufactured from Original Equipment components, these parts provide superior fit and finish. F. FORK COVER MEDALLIONS BURST COLLECTION These 5 medallions feature a curved mounting surface that fit perfectly to Upper Fork Slider Covers. Includes a slider cover mounting template. Easy to install. Sold in pairs. C. UPPER FORK SLIDER COVERS CAST CHROME D. EDGE CUT UPPER FORK SLIDER COVERS Notice: The prices appearing in this catalog are the manufacturer's suggested retail prices. Actual retail prices may vary. Suspension Trim E. FORK COVER MEDALLIONS BURST COLLECTION These 5 medallions feature a curved mounting surface that fit perfectly to Upper Fork Slider Covers. Includes a slider cover mounting template. Easy to install. Sold in pairs.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "14100434", ,,,,,"55.21","64.95"
"i.-front-fender-extension-chrome-14100618", "I. FRONT FENDER EXTENSION CHROME " , "I. FRONT FENDER EXTENSION CHROME Dress your front fender in chrome. This chrome-plated tapered Fender Extension is shaped to follow the curve of the fender for style and function. Using the Original Equipment fender hole, the extension mounts below the trailing edge of the fender to help control road dirt and spray. H. DASH PANEL EXTENSION CHROME I. FRONT FENDER EXTENSION CHROME J. FRONT FENDER TRIM Add a sweeping dash of chrome to the front fender. Chromeplated tapered spear features a stepped design that accentuates the flowing fender lines. Self-adhesive backing simplifies installation. H. FRONT FENDER RAIL AND STANCHION KIT* Chrome-plated accents straight from our 1947 catalog. Includes template for easy installation. NEW NEW I. FRONT FENDER TRIM Add a sweeping dash of chrome to the front fender. Chromeplated tapered spear features a stepped design that accentuates the flowing fender lines. Self-adhesive backing simplifies installation. Chassis Trim Fenders F. FRONT FENDER RAIL AND STANCHION KIT* Chrome-plated accents straight from our 1947 catalog. Includes template for easy installation. G. FRONT FENDER TRIM Add a sweeping dash of chrome to the front fender. Chromeplated tapered spear features a stepped design that accentuates the flowing fender lines. Self-adhesive backing simplifies installation. F. FRONT FENDER RAIL AND STANCHION KIT G. FRONT FENDER TRIM TOURING Fender Trim A. FRONT FENDER RAIL AND STANCHION KIT* Chrome-plated accents straight from our 1947 catalog. Includes template for easy installation. B. FRONT FENDER TRIM Add a sweeping dash of chrome to the front fender. Chromeplated tapered spear features a stepped design that accentuates the flowing fender lines. Self-adhesive backing simplifies installation.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "14100618", ,,,,,"38.21","44.95"
"-14100747", "" , "Chrome. Gloss Black. G. FRONT FENDER SKIRT CHROME G. FRONT FENDER SKIRT GLOSS BLACK H. FENDER SKIRT MEDALLIONS Personalize your fender skirts or almost any flat surface. These heavy-weight cast three-dimensional medallions add a distinctive look to your ride, and complement other available Harley accessory collections. Self-adhesive backing holds the medallion firmly in place. Medallions are approximately 1.5 diameter. Sold in pairs. 14100747 Bar & Shield. $24.95 14100748 Classic H-D. $24.95 14100749 Willie G Skull. $24.95 I. CONCHO FENDER SKIRT This decorative fender skirt features conchos inspired by the Heritage Softail Classic motorcycle.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "14100747", ,,,,,"21.21","24.95"
"-14100748", "" , "G. FRONT FENDER SKIRT CHROME G. FRONT FENDER SKIRT GLOSS BLACK H. FENDER SKIRT MEDALLIONS Personalize your fender skirts or almost any flat surface. These heavy-weight cast three-dimensional medallions add a distinctive look to your ride, and complement other available Harley accessory collections. Self-adhesive backing holds the medallion firmly in place. Medallions are approximately 1.5 diameter. Sold in pairs. 14100747 Bar & Shield. $24.95 14100748 Classic H-D. $24.95 14100749 Willie G Skull. $24.95 I. CONCHO FENDER SKIRT This decorative fender skirt features conchos inspired by the Heritage Softail Classic motorcycle.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "14100748", ,,,,,"50.96","59.95"
"-14100749", "" , "G. FRONT FENDER SKIRT CHROME G. FRONT FENDER SKIRT GLOSS BLACK H. FENDER SKIRT MEDALLIONS Personalize your fender skirts or almost any flat surface. These heavy-weight cast three-dimensional medallions add a distinctive look to your ride, and complement other available Harley accessory collections. Self-adhesive backing holds the medallion firmly in place. Medallions are approximately 1.5 diameter. Sold in pairs. 14100747 Bar & Shield. $24.95 14100748 Classic H-D. $24.95 14100749 Willie G Skull. $24.95 I. CONCHO FENDER SKIRT This decorative fender skirt features conchos inspired by the Heritage Softail Classic motorcycle.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "14100749", ,,,,,"50.96","59.95"
"e.-led-penlight-14900033", "E. LED PENLIGHT" , "E. LED PENLIGHT Tools F. HARLEY-DAVIDSON PREMIUM TOOL KIT This Premium Harley-Davidson branded Tool Kit features all the tools you need for common maintenance on your motorcycle. The heavy-duty tools are conveniently secured in a hinged carrying case, and lock in place for simple organization. Tools feature large, easy-to-read size indicators, and are stamped with the classic Harley-Davidson script. Lifetime warranty.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "14900033", ,,,,,"186.96","219.95"
"c.-transmission/crankcase-fill-funnel-14900091", "C. TRANSMISSION/CRANKCASE FILL FUNNEL" , "C. TRANSMISSION/CRANKCASE FILL FUNNEL Notice: The prices appearing in this catalog are the manufacturer's suggested retail prices. Actual retail prices may vary. Oil Change Accessories D. ROAD FUNNEL This disposable folding funnel can be taken on the road and used for those times you need to replenish your bike's fluids. The funnel fits easily into your luggage, does not take up valuable storage space, and can be thrown away after use. Convenient tear-off 3-pack means you will always be prepared. E. OIL FILTER WRENCH END CAP STYLE Simplify oil filter removal and installation with this convenient End Cap Style Filter Wrench. The wrench grips the filter without crushing the canister, and allows the spin-on filter to be turned with a 3/8 drive socket wrench.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "14900091", ,,,,,"9.31","10.95"
"&-longblock-program-16200070", "& LONGBLOCK PROGRAM" , "& LONGBLOCK PROGRAM When it comes time to repower your motorcycle, the first stop should be your local Harley dealer. They can set you up with a replacement short block or long block engine that is manufactured from 100% new Original Equipment parts and subjected to the same rigorous testing as all Harley engines. Plus, all long block engines feature a one-year factory warranty and your original VIN stamped on the case. Shortblock Program A. SHORTBLOCK ASSEMBLY The perfect starting point for building the engine of your dreams. Engine shortblocks are manufactured and assembled on Harley-Davidson's main engine assembly line for exceptional quality and reliability. Shortblock cases, flywheels, bearings and rods are preassembled and ready for your custom build. Kit includes current spec Original Equipment cam plate, oil pump, cam drive components and the gaskets, seals and most of the hardware required to complete the engine and install it (not all components shown). You select your cylinders, heads, cams, covers and other top-end components. Choose one of the Screamin' Eagle Stage kits to incorporate reliable performance and pick from our decorative engine covers to customize the look. Shortblock Assemblies are stamped with a new VIN number and include MSO (Manufacturers Statement of Origin). The MSO is for Domestic only. Kits ship directly from the factory within 3-5 days. Twin Cam Engine 16200070 Black 96CI/103CI. $1,795.00 Fits '07-'17 Dyna (except FXDLS), and '07-'16 Touring and Trike models (except CVOTM). 16200071 Black 96CI/103CI. $2,095.00 Fits '07-'17 Softail models (except FLSS, FLSTFBS and CVO). Milwaukee-Eight Engine (not shown) 16200265 Black 107CI. $2,281.39 Fits '17-later Touring models. Requires separate purchase of installation kit p/n 91800064.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200070", ,,,,,"",""
"&-longblock-program-16200071", "& LONGBLOCK PROGRAM" , "& LONGBLOCK PROGRAM When it comes time to repower your motorcycle, the first stop should be your local Harley dealer. They can set you up with a replacement short block or long block engine that is manufactured from 100% new Original Equipment parts and subjected to the same rigorous testing as all Harley engines. Plus, all long block engines feature a one-year factory warranty and your original VIN stamped on the case. Shortblock Program A. SHORTBLOCK ASSEMBLY The perfect starting point for building the engine of your dreams. Engine shortblocks are manufactured and assembled on Harley-Davidson's main engine assembly line for exceptional quality and reliability. Shortblock cases, flywheels, bearings and rods are preassembled and ready for your custom build. Kit includes current spec Original Equipment cam plate, oil pump, cam drive components and the gaskets, seals and most of the hardware required to complete the engine and install it (not all components shown). You select your cylinders, heads, cams, covers and other top-end components. Choose one of the Screamin' Eagle Stage kits to incorporate reliable performance and pick from our decorative engine covers to customize the look. Shortblock Assemblies are stamped with a new VIN number and include MSO (Manufacturers Statement of Origin). The MSO is for Domestic only. Kits ship directly from the factory within 3-5 days. Twin Cam Engine 16200070 Black 96CI/103CI. $1,795.00 Fits '07-'17 Dyna (except FXDLS), and '07-'16 Touring and Trike models (except CVOTM). 16200071 Black 96CI/103CI. $2,095.00 Fits '07-'17 Softail models (except FLSS, FLSTFBS and CVO). Milwaukee-Eight Engine (not shown) 16200265 Black 107CI. $2,281.39 Fits '17-later Touring models. Requires separate purchase of installation kit p/n 91800064.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200071", ,,,,,"",""
"-16200085", "" , "Twin Cam 103 Black.* Twin Cam 110 Black.* Twin Cam 110 Granite.* Chrome. Gloss Black. Wrinkle Black.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200085", ,,,,,"",""
"-16200086", "" , "Twin Cam 103 Black.* Twin Cam 110 Black.* Twin Cam 110 Granite.* Chrome. Gloss Black. Wrinkle Black.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200086", ,,,,,"",""
"upgrades-available?*-16200087", "UPGRADES AVAILABLE?* " , "UPGRADES AVAILABLE?* You can choose silver or ELSE DO I NEED? LongBlock is sold without cam AND EASY: Just take your Harley motorcycle to your Available to fit: '00-'06 Softail models.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200087", ,,,,,"",""
"upgrades-available?*-16200088", "UPGRADES AVAILABLE?* " , "UPGRADES AVAILABLE?* You can choose silver or ELSE DO I NEED? LongBlock is sold without cam AND EASY: Just take your Harley motorcycle to your Available to fit: '00-'06 Softail models.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200088", ,,,,,"",""
"else-do-i-need?-16200091", "ELSE DO I NEED? " , "ELSE DO I NEED? LongBlock is sold without cam AND EASY: Just take your Harley motorcycle to your Available to fit: '00-'06 Softail models.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200091", ,,,,,"",""
"else-do-i-need?-16200092", "ELSE DO I NEED? " , "ELSE DO I NEED? LongBlock is sold without cam AND EASY: Just take your Harley motorcycle to your Available to fit: '00-'06 Softail models.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200092", ,,,,,"",""
"-16200093", "" , "Twin Cam 88 Black. Twin Cam 88 Silver. Twin Cam 95 Black.* Twin Cam 95 Silver.*", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200093", ,,,,,"",""
"-16200094", "" , "Twin Cam 88 Black. Twin Cam 88 Silver. Twin Cam 95 Black.* Twin Cam 95 Silver.*", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200094", ,,,,,"",""
"-16200095", "" , "", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200095", ,,,,,"",""
"-16200096", "" , "", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200096", ,,,,,"",""
"-16200097", "" , "Twin Cam 95 Black.* Twin Cam 95 Silver.* Twin Cam 103 Black.* Twin Cam 103 Silver.*", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200097", ,,,,,"",""
"-16200098", "" , "Twin Cam 103TM Black.* Twin Cam 103 Silver.* Twin Cam 96 Black. Twin Cam 96 Silver.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200098", ,,,,,"",""
